 364   45.0  172.8   44.9  173.9  761   -3.24 409.73  -2.87 408.62   0.10   0.30   4.88 649.53   5.46 647.09   0.58   2.43 129.02
 365   55.0 -171.4   53.3 -172.9  689   -3.66 410.82  -2.96 408.75   0.14   0.41   4.60 651.29   5.06 649.42   0.13   0.53 136.07
 366   55.0 -154.3   55.2 -155.8  512   -8.15 424.53  -6.58 419.80   0.55   1.66   2.08 661.23   5.09 648.55   0.10   0.42 128.75
 367   55.0 -137.1   55.4 -138.3  421   -8.42 425.63  -6.78 420.64   0.11   0.33   1.54 663.35   5.18 647.63   0.19   0.82 123.05
 368   55.0 -120.0   56.5 -120.3  371   -1.30 403.97  -1.52 404.64   0.57   1.74   7.17 638.89   7.07 639.32   0.38   1.65 122.39
 369   55.0 -102.9   55.7 -108.7  239    3.09 390.68  -0.98 402.96   0.34   1.03   8.98 631.97   4.98 648.91   0.43   1.82 127.32
 370   55.0  -85.7   53.2  -84.9  159    0.00 400.00  -4.62 413.35   0.10   0.29   8.05 638.68   3.12 657.86   0.12   0.47 147.10
 371   55.0  -68.6   55.1  -70.3  133   -0.47 401.37  -5.02 414.63   0.09   0.26  11.74 623.61   7.28 641.24   0.12   0.47 143.99
 372   55.0  -51.4   54.4  -49.8  168   -0.82 402.47  -1.31 403.95   0.30   0.90   8.78 632.82   8.10 635.70   0.44   1.86 127.47
 373   55.0  -34.3   53.9  -39.5  134   -2.45 407.39  -1.14 403.44   0.57   1.72   4.67 650.22   5.26 647.73   0.13   0.55 127.47
 374   55.0  -17.1   55.9  -17.0   74   -3.23 409.76  -2.16 406.53   0.72   2.18   2.31 660.17   3.24 656.21   1.65   7.02 126.52
 375   55.0    0.0   57.5   17.3   78   -0.39 401.18  -2.75 408.31   3.45  10.43  10.87 623.75   8.32 634.60   4.13  17.57 126.75
 376   55.0   17.1   54.8   18.0   96   -2.06 406.14  -6.74 420.10   1.35   4.03  10.84 625.14   5.25 648.28   0.68   2.81 132.46
 377   55.0   34.3   54.4   30.5   87   -0.29 400.86  -5.75 416.96   1.41   4.16  10.27 628.42   4.51 651.74   0.52   2.11 137.00
 378   55.0   51.4   53.7   51.1   72   -3.00 409.11  -7.91 424.02   3.48  10.57   8.49 633.52  11.34 621.28   6.64  28.53 124.48
 379   55.0   68.6   50.3   71.2  102   -2.60 408.09  -6.50 420.23   0.96   2.99   5.89 643.33   2.64 658.05   0.58   2.63 114.26
 380   55.0   85.7   51.8   88.0  128   -1.02 403.14  -3.89 411.99   3.35  10.32   4.74 649.00   2.42 659.28   0.36   1.59 118.85
 381   55.0  102.9   52.6  103.2  193   -0.39 401.19  -2.45 407.46   4.17  12.70   3.59 654.50   2.24 660.33   0.81   3.50 123.07
 382   55.0  120.0   49.9  121.0  340   -4.49 413.51  -5.21 415.68   0.58   1.75   1.68 662.92   0.70 667.05   0.33   1.39 128.26
 383   55.0  137.1   50.5  137.1  422   -4.62 413.75  -4.74 414.11   0.09   0.27   2.42 660.03   0.66 667.28   0.09   0.37 133.95
 384   55.0  154.3   54.2  156.6  583   -4.48 413.30  -4.18 412.41   0.56   1.66   3.85 654.21   4.04 653.43   0.86   3.53 134.43
 385   55.0  171.4   53.3  174.0  735   -2.77 408.23  -1.28 403.80   0.20   0.59   5.01 649.45   6.11 644.94   0.71   2.91 134.76
 386   65.0 -168.0   62.7 -164.9  404   -2.63 407.90  -3.01 409.04   0.21   0.63   4.89 649.49   6.31 643.53   0.31   1.30 129.12
 387   65.0 -144.0   62.5 -144.2  452   -3.32 410.01  -3.58 410.80   0.54   1.63   4.74 649.93   5.45 646.92   0.21   0.89 127.59
 388   65.0 -120.0   63.5 -117.6  391   -0.39 401.19  -3.19 409.73   0.20   0.61   7.76 636.33   5.04 648.13   0.18   0.78 122.86
 389   65.0  -96.0   65.7 -104.8  302    0.58 398.24  -4.86 414.76   0.29   0.88   9.46 629.36   3.49 655.01   0.60   2.58 124.47
 390   65.0  -72.0   65.5  -72.2  154   -0.08 400.24  -5.02 415.28   0.24   0.73  11.76 619.22   6.47 642.06   0.50   2.16 123.66
 391   65.0  -48.0   64.5  -49.6  153   -1.40 404.29  -2.83 408.68   0.26   0.80   9.96 626.34   9.60 627.91   0.36   1.58 120.18
 392   65.0  -24.0   66.2  -24.0  128   -3.56 410.81  -3.08 409.35   0.70   2.13   3.82 653.59   4.97 648.65   0.28   1.20 124.27
 393   65.0    0.0   65.8  -16.8  115   -3.24 409.77  -4.78 414.42   0.55   1.66   9.96 627.82   8.06 635.87   1.66   7.03 127.64
 394   65.0   24.0   64.2   18.0  101    1.40 395.81  -3.37 410.10   1.02   3.06  11.37 622.52   5.88 645.45   0.59   2.46 130.16
 395   65.0   48.0   65.9   49.5   75    1.37 395.83  -3.92 411.93   2.14   6.52  12.05 617.97   6.59 641.55   0.95   4.10 123.38
 396   65.0   72.0   65.7   75.5   99   -0.08 400.24  -4.46 413.21   0.70   2.07  10.73 626.18   7.12 640.92   0.71   2.90 135.49
 397   65.0   96.0   64.6   94.3  107    1.75 394.86  -2.19 406.43   0.98   2.88  10.66 627.19   7.00 641.89   1.03   4.14 139.10
 398   65.0  120.0   61.6  119.0   99   -2.80 408.19  -4.99 414.60   0.81   2.37   5.61 647.66   3.15 657.45   1.00   3.98 141.76
 399   65.0  144.0   63.4  156.7  306   -5.23 415.77  -5.06 415.26   0.31   0.94   2.99 657.34   3.41 655.56   0.37   1.57 127.01
 400   65.0  168.0   62.4  165.8  479   -5.03 415.14  -4.58 413.78   0.11   0.33   3.55 655.04   4.57 650.74   0.60   2.53 128.22
 401   75.0 -160.0   73.4 -157.9  289   -2.13 406.40  -3.15 409.46   0.33   0.99   4.70 650.28   4.51 651.08   0.71   2.98 129.07
 402   75.0 -120.0   73.3 -114.4  315    0.36 398.93  -3.16 409.40   0.12   0.36   7.55 638.90   4.85 650.02   0.13   0.54 133.31
 403   75.0  -80.0   73.9  -89.4  250    0.53 398.42  -3.50 410.46   0.60   1.79   8.79 633.46   4.66 650.63   0.19   0.79 131.12
 404   75.0  -40.0   75.2  -43.4  169   -2.26 406.93  -3.78 411.59   0.77   2.36   9.11 630.06   7.55 636.90   0.70   3.07 120.33
 405   75.0    0.0   74.1  -24.5  147   -4.42 413.62  -5.98 418.43   0.65   2.00   6.10 642.98   5.01 647.81   1.13   5.01 118.38
 406   75.0   40.0   75.0   40.3  106   -1.99 406.21  -5.19 416.19   0.70   2.18   8.79 629.98   5.19 646.37   0.92   4.19 113.25
 407   75.0   80.0   73.1   72.8  104    0.17 399.49  -3.67 411.04   0.59   1.78  10.08 627.52   6.73 641.64   0.51   2.15 128.24
 408   75.0  120.0   73.5  140.0   63   -5.22 416.01  -7.23 422.17   1.77   5.43   2.03 661.10   0.38 668.33   0.54   2.37 120.26
 409   75.0  160.0   71.8  165.5  226   -6.31 419.26  -6.81 420.78   0.24   0.73   3.25 655.90   3.34 655.51   0.60   2.60 122.36
 410   85.0 -120.0   81.9 -114.4  204   -2.12 406.44  -3.92 411.91   0.53   1.61   6.71 641.17   4.94 648.78   0.23   0.99 124.98
 411   85.0    0.0   82.9  -78.7  169   -3.08 409.59  -4.29 413.35   0.91   2.83   5.74 644.01   5.07 647.04   0.43   1.95 114.17
 412   85.0  120.0   83.5  160.9  120   -3.23 410.13  -4.48 414.05   0.37   1.16   2.63 657.89   2.93 656.51   0.14   0.64 111.41
